,id,online_id,year,quarter,service,value,program,theme,media_type,pubdate,headline,objective1,objective2,objective3
5981,32326,199a0db9-265e-41e5-a448-63aeeba9d528,2019,1,Indonesian,227,VEO,Human Rights,article,2018-09-06,,Impede the spread of extremist ideology in the AOR,,
5982,32327,c59b9a3a-8763-48cc-b54a-c9de897bde0a,2019,1,Indonesian,222,VEO,Moderate Islam,article,2018-10-15,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
5983,32328,45e82994-40a3-4c2e-bc96-7d86d99a04ae,2019,1,Indonesian,221,VEO,VEO Consequences,commentary,2017-12-26,,Reduce effectiveness of VEO recruiting efforts,,
5984,32329,d28a5eb4-0b45-4f67-ad6a-dc45951daedc,2019,1,Indonesian,217,VEO,VEO Consequences,article,2019-02-14,,Reduce effectiveness of VEO recruiting efforts,,
5985,32330,3f177a56-95b1-4f8a-9e6f-02fa3c30f1df,2019,1,Indonesian,216,VEO,Rule of Law,article,2019-01-02,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5986,32331,d9fb934f-e8b4-4749-9c53-cba2b38f1780,2019,1,Indonesian,209,VEO,Regional Cooperation,article,2018-01-25,,Increase regional stability,,
5987,32332,76c48568-8e17-4de5-ba0f-5b74b444767b,2019,1,Indonesian,208,VEO,SESI,article,2019-01-02,,None,,
5988,32333,c68cded5-3bb7-4f13-bdd9-c783c2bbcb91,2019,1,Indonesian,207,VEO,VEO Ideology,article,2019-01-18,,Reduce support for radical Islam and terrorism,,
5989,32334,5fd0aa20-9203-4730-8a71-e1d29d1ddbc8,2019,1,Indonesian,205,VEO,SESI,article,2018-10-24,,None,,
5990,32335,c6910b88-d7b6-47ee-81bb-e3fb0bc0a81c,2019,1,Indonesian,205,VEO,Border Security,article,2015-06-19,,Increase regional stability,,
5991,32336,30f3eec6-8115-47f6-aca5-4468f4c5a23c,2019,1,Indonesian,201,VEO,Human Rights,article,2018-12-04,,Impede the spread of extremist ideology in the AOR,,
5992,32337,6613c3b7-a436-478e-acc4-930029d334ee,2019,1,Indonesian,199,VEO,Rule of Law,article,2019-02-19,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5993,32338,9b550227-4455-4b3c-90d3-c2e8de3e6f2f,2019,1,Indonesian,199,VEO,Open Society,article,2018-12-14,,Impede the spread of extremist ideology in the AOR,,
5994,32339,b59b29d1-dc0d-4c44-b6cd-6d10a232d053,2019,1,Indonesian,197,VEO,SESI,article,2017-05-05,,None,,
5995,32340,00aaf162-da34-4a66-888c-c46c7d389bdf,2019,1,Indonesian,191,VEO,SESI,slideshow,2016-11-01,,None,,
5996,32341,d5144abb-5d98-4a9a-8040-ca812f09626b,2019,1,Indonesian,191,VEO,Anti-Crime,article,2019-01-09,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5997,32342,308831a2-599b-4f50-993f-434aa03788bf,2019,1,Indonesian,189,VEO,Human Rights,article,2018-12-21,,Impede the spread of extremist ideology in the AOR,,
5998,32343,c3717660-eaaf-4d1a-996c-575dcd9e021c,2019,1,Indonesian,189,VEO,Moderate Islam,article,2019-03-04,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
5999,32344,6c6dae6b-3918-4671-ae38-a7869c5f84d2,2019,1,Indonesian,188,VEO,Regional Cooperation,article,2018-07-23,,Increase regional stability,,
6000,32345,2d1234e2-5a73-4e59-81d7-0e6e5adc21e5,2019,1,Indonesian,186,VEO,Economy,article,2017-07-21,,Reduce support for radical Islam and terrorism,,
6001,32346,72cdaa49-0e1d-4219-b0ac-80648b280f76,2019,1,Indonesian,180,VEO,Anti-Crime,article,2019-02-15,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
6002,32347,ddbe4247-0eb0-4dd1-9ae1-a5de309627fb,2019,1,Indonesian,180,VEO,SESI,article,2018-12-27,,None,,
6003,32348,e9dba58e-f549-41d8-96ab-af09c4c0707e,2019,1,Indonesian,180,VEO,Human Rights,article,2017-11-30,,Impede the spread of extremist ideology in the AOR,,
6004,32349,0d8f2410-7131-46e5-8800-ee1a44e2b6bc,2019,1,Indonesian,179,VEO,Anti-Drugs,article,2015-04-29,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
6005,32350,a87e2fa9-792a-48e9-88a5-580592613eea,2019,1,Indonesian,179,VEO,Democratic Processes,article,2018-12-04,,Impede the spread of extremist ideology in the AOR,,
6006,32351,27330b52-625b-42e9-a51d-bb8a99b51d17,2019,1,Indonesian,176,VEO,Employment (Jobs),article,2019-02-05,,Reduce effectiveness of VEO recruiting efforts,,
6007,32352,444b917d-52f5-423d-bca6-11f0082264f0,2019,1,Indonesian,176,VEO,Judicial Process,article,2019-01-14,,Reduce criminal influence throughout the region,,
6008,32353,8f49b893-1b3b-442d-84ec-e80eea2fd7f5,2019,1,Indonesian,176,VEO,Tolerance,article,2015-11-02,,Impede the spread of extremist ideology in the AOR,,
6009,32354,f0549d75-61dd-4846-8f70-a01274cfc657,2019,1,Indonesian,176,VEO,Moderate Islam,article,2017-04-21,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
6010,32355,3ac383d1-3b46-4376-b7f3-2cbae0942dde,2019,1,Indonesian,175,VEO,Judicial Process,article,2019-02-04,,Reduce criminal influence throughout the region,,
6011,32356,3f2def6a-ef17-4cec-8ace-0adb8d2caf97,2019,1,Indonesian,175,VEO,VEO Recruitment,article,2019-03-04,,Reduce effectiveness of VEO recruiting efforts,,
6012,32357,e6ccd327-87a6-43b2-9418-d1b3ce0cd2cd,2019,1,Indonesian,174,VEO,Border Security,article,2017-06-28,,Increase regional stability,,
6013,32358,f0349e9f-53f0-4b04-8dd4-015720a760df,2019,1,Indonesian,171,VEO,Human Rights,article,2016-04-12,,Impede the spread of extremist ideology in the AOR,,
6014,32359,3b71a953-5b18-4534-b68c-b42b40d3b544,2019,1,Indonesian,170,VEO,Non-Violent Conflict Resolution,article,2017-09-21,,Impede the spread of extremist ideology in the AOR,Increase regional stability,
6015,32360,5bd89454-b2b8-4419-97a6-7da3562abd11,2019,1,Indonesian,170,VEO,Border Security,article,2018-12-18,,Increase regional stability,,
6016,32361,8b27f3ca-8ef0-460f-880b-fea55b51c382,2019,1,Indonesian,169,VEO,Rule of Law,article,2015-11-05,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
6017,32362,b99316c3-f0ce-4be8-8f95-2e9adf7f0dd0,2019,1,Indonesian,168,VEO,Rule of Law,article,2018-01-26,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
6018,32363,1ef8024f-72d7-405a-8101-5e86479da68c,2019,1,Indonesian,167,VEO,Regional Security,article,2019-01-30,,Increase regional stability,,
6019,32364,70454162-5f22-43cf-88d0-25eb59927885,2019,1,Indonesian,167,VEO,Democratic Processes,article,2019-01-17,,Impede the spread of extremist ideology in the AOR,,
6020,32365,8d6242c1-d75f-4f95-993e-6c7b5427d7f0,2019,1,Indonesian,165,VEO,Democratic Processes,article,2018-12-03,,Impede the spread of extremist ideology in the AOR,,
6021,32366,5e0bb250-7839-43d2-a6b4-a8ab95df100d,2019,1,Indonesian,164,VEO,VEO Recruitment,article,2019-01-16,,Reduce effectiveness of VEO recruiting efforts,,
6022,32367,b5e2d7fc-8a0e-4c67-9c2a-0ba1f8d5a645,2019,1,Indonesian,163,VEO,Judicial Process,article,2019-02-07,,Reduce criminal influence throughout the region,,
6023,32368,efe1623e-fa5b-4e3e-88cb-863438736baf,2019,1,Indonesian,163,VEO,Economy,article,2017-04-25,,Reduce support for radical Islam and terrorism,,
6024,32369,3e1480d2-c1b6-4b8d-b292-36047d1c588a,2019,1,Indonesian,161,VEO,Judicial Process,article,2019-01-08,,Reduce criminal influence throughout the region,,
6025,32370,cdad254e-5861-4516-9dfc-2dec68ea9b1a,2019,1,Indonesian,157,VEO,Judicial Process,article,2019-01-24,,Reduce criminal influence throughout the region,,
6026,32371,1756a333-a2ce-4728-82ef-88049c099e66,2019,1,Indonesian,154,VEO,VEO Recruitment,article,2017-06-29,,Reduce effectiveness of VEO recruiting efforts,,
6027,32372,fa5eadd7-63cb-4356-9b7c-7830baee3264,2019,1,Indonesian,151,VEO,SESI,article,2016-08-30,,None,,
6028,32373,5e0a2c76-abc6-4593-8f27-028c1558fce0,2019,1,Indonesian,150,VEO,SESI,article,2018-12-23,,None,,
6029,32374,a05989de-3681-4a66-a1ca-04bc2c9f8db5,2019,1,Indonesian,150,VEO,Open Media,article,2017-11-03,,Counter VEO propaganda,,
6030,32375,c0e45529-8c9f-4a5a-9c79-14b45b90170f,2019,1,Indonesian,150,VEO,Moderate Islam,article,2017-10-20,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
6031,32376,d8cdff0d-07ec-41c4-9398-9536991c7ecb,2019,1,Indonesian,150,VEO,Tolerance,article,2016-04-15,,Impede the spread of extremist ideology in the AOR,,
6032,32377,bcf9855c-b3bd-4ad1-a4cf-8a90d0480541,2019,1,Indonesian,146,VEO,Tolerance,article,2017-04-07,,Impede the spread of extremist ideology in the AOR,,
6033,32378,ef406cb2-b869-4118-9419-7a72d0d96505,2019,1,Indonesian,146,VEO,Open Media,article,2019-02-11,,Counter VEO propaganda,,
6034,32379,6313d11b-0fd2-41f3-a787-6e9d903e2a3f,2019,1,Indonesian,145,VEO,Moderate Islam,article,2018-09-05,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
6035,32380,cce650d8-9b96-4193-8b59-44f1694abc5a,2019,1,Indonesian,143,VEO,Tolerance,article,2018-12-19,,Impede the spread of extremist ideology in the AOR,,
6036,32381,48b1c977-04bc-4c9d-b3df-4a1502c78504,2019,1,Indonesian,142,VEO,SESI,article,2018-12-24,,None,,
6037,32382,970fa664-b742-45cb-a827-80c4efd3d931,2019,1,Indonesian,140,VEO,Judicial Process,article,2019-01-31,,Reduce criminal influence throughout the region,,
6038,32383,aed2e3f4-de61-4521-b754-68de011f5c53,2019,1,Indonesian,140,VEO,VEO Ideology,article,2019-01-22,,Reduce support for radical Islam and terrorism,,
6039,32384,11aeae33-2916-48c5-85c0-fd159a44ed5d,2019,1,Indonesian,138,VEO,Moderate Islam,article,2018-11-09,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
6040,32385,c2fedd02-028d-4edd-afff-93d598213141,2019,1,Indonesian,137,VEO,Human Rights,article,2019-01-10,,Impede the spread of extremist ideology in the AOR,,
6041,32386,82dc26b0-4b40-4b2a-99df-d1137761d38b,2019,1,Indonesian,136,VEO,Human Rights,article,2018-09-12,,Impede the spread of extremist ideology in the AOR,,
6042,32387,c0fe140c-2537-4c45-89d4-260eed91a297,2019,1,Indonesian,136,VEO,Anti-Crime,article,2018-12-20,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
6043,32388,013f5c7e-47d2-4dee-9a41-023ce8fd7acb,2019,1,Indonesian,134,VEO,SESI,slideshow,2017-12-20,,None,,
6044,32389,19325606-5798-40f1-8205-74761bf7b120,2019,1,Indonesian,134,VEO,Anti-Crime,article,2018-10-04,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
6045,32390,81183886-eb2e-4fd3-ba61-a5ff5f1841ba,2019,1,Indonesian,133,VEO,Moderate Islam,article,2018-05-03,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
6046,32391,d988eb90-64c0-4cb9-aaa1-c8c20f90d955,2019,1,Indonesian,133,,,,,,,,
6047,32392,dc771daf-bc7d-44e9-bb64-a2a2bf0c245c,2019,1,Indonesian,133,VEO,Tolerance,article,2018-11-16,,Impede the spread of extremist ideology in the AOR,,
6048,32393,e2f3590b-f293-4e9e-ba37-6e8aecddcaad,2019,1,Indonesian,132,VEO,Open Media,article,2016-05-24,,Counter VEO propaganda,,
6049,32394,56d0c51a-d582-411d-bcc5-ec12c3e23098,2019,1,Indonesian,131,VEO,VEO Consequences,article,2018-12-17,,Reduce effectiveness of VEO recruiting efforts,,
6050,32395,74ca6dae-98cb-4c58-acb2-5430d559c22b,2019,1,Indonesian,130,VEO,SESI,article,2018-01-24,,None,,
6051,32396,27cc412b-38fc-4652-aef9-107c92f71dcb,2019,1,Indonesian,129,VEO,Moderate Islam,article,2017-10-27,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
6052,32397,60bd840e-b6af-4f07-8347-51bf56335b81,2019,1,Indonesian,128,VEO,Human Rights,article,2019-02-12,,Impede the spread of extremist ideology in the AOR,,
6053,32398,c2d20e73-b017-450c-af98-79424a926ff0,2019,1,Indonesian,128,VEO,VEO Ideology,article,2019-01-11,,Reduce support for radical Islam and terrorism,,
6054,32399,e21e4a2d-82d1-48ab-bae7-d95dbac11962,2019,1,Indonesian,128,VEO,Human Rights,article,2016-11-23,,Impede the spread of extremist ideology in the AOR,,
6055,32400,e6e716a1-e827-4380-868a-248851c4bc87,2019,1,Indonesian,126,VEO,VEO Ideology,article,2018-08-31,,Reduce support for radical Islam and terrorism,,
6056,32401,4e68467b-9ea1-4dad-b8f4-dd6951f305a5,2019,1,Indonesian,125,VEO,VEO Consequences,article,2016-04-04,,Reduce effectiveness of VEO recruiting efforts,,
6057,32402,bf9e3a12-98b3-4d7b-858e-2104c0401fef,2019,1,Indonesian,124,VEO,Moderate Islam,article,2018-12-07,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
6058,32403,4d7b7303-8d21-4936-9585-1d85ca568bc7,2019,1,Indonesian,123,VEO,Human Rights,article,2019-02-13,,Impede the spread of extremist ideology in the AOR,,
6059,32404,3b1013b8-d571-4c82-a132-d8bb597ca065,2019,1,Indonesian,122,VEO,Democratic Processes,article,2016-03-30,,Impede the spread of extremist ideology in the AOR,,
6060,32405,6a4728bc-ebee-4c94-a614-00204fccf7c3,2019,1,Indonesian,122,VEO,Tolerance,article,2018-10-02,,Impede the spread of extremist ideology in the AOR,,
6061,32406,96c53d12-f052-4067-8ee8-31371263bd2a,2019,1,Indonesian,122,VEO,Democratic Processes,article,2018-05-18,,Impede the spread of extremist ideology in the AOR,,
6062,32407,d0969d5f-9999-4bf3-8919-1123311f21c3,2019,1,Indonesian,122,VEO,Smuggling/Trafficking,article,2016-08-19,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
6063,32408,02c5053c-8af8-4502-84b4-6259eb5b42c2,2019,1,Indonesian,121,VEO,Rule of Law,article,2015-11-21,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
6064,32409,0004f6a3-3ca3-4815-9e63-fb7aca61fefb,2019,1,Indonesian,120,VEO,Regional Cooperation,article,2016-09-09,,Increase regional stability,,
6065,32410,f81d59a2-5f20-4cc6-9732-9150135171e2,2019,1,Indonesian,120,PRC,Democratic processes,article,2018-10-24,Presidential Contender in Indonesia Might Review China-funded Projects if Elected,"Deter adversary aggression, provocation, or coercion","Deter regional aggression, provocation, or coercion against the US, Allies, and partners",
6066,32411,c72d058b-d4c1-4947-b1ce-5cfce738b5b5,2019,1,Indonesian,118,VEO,SESI,article,2016-11-24,,None,,
6067,32412,4fe192d5-2c16-4ada-9c66-39552b186828,2019,1,Indonesian,117,VEO,VEO Consequences,article,2019-01-09,,Reduce effectiveness of VEO recruiting efforts,,
6068,32413,9729759d-4782-4edf-b453-e1af8319f714,2019,1,Indonesian,117,VEO,Diplomatic solutions,article,2018-12-26,,"Deter adversary aggression, provocation, or coercion",Increase regional stability,
6069,32414,a33793be-859e-41cb-a219-1fe981b48c00,2019,1,Indonesian,117,VEO,Human Rights,article,2019-01-17,,Impede the spread of extremist ideology in the AOR,,
6070,32415,fa554211-cd27-422f-ade8-2ea81332f4a6,2019,1,Indonesian,117,VEO,Human Rights,article,2019-01-10,,Impede the spread of extremist ideology in the AOR,,
6071,32416,6e2eaa16-47f8-4744-94e2-79d541f14f2e,2019,1,Indonesian,116,VEO,Regional Cooperation,article,2019-01-16,,Increase regional stability,,
6072,32417,b428b8ad-6386-42d0-bf48-ea8d8f7ce86f,2019,1,Indonesian,116,VEO,Democratic Processes,article,2019-01-08,,Impede the spread of extremist ideology in the AOR,,
6073,32418,718406c4-c70e-43c6-ba12-7318181a94e1,2019,1,Indonesian,113,VEO,VEO Financing,article,2016-08-09,,Reduce support for radical Islam and terrorism,,
6074,32419,0dba3366-fef5-4dab-9ec6-39094060bf97,2019,1,Indonesian,112,VEO,VEO Consequences,article,2017-09-25,,Reduce effectiveness of VEO recruiting efforts,,
6075,32420,0dcef256-b1eb-4be5-9241-abc24783ad04,2019,1,Indonesian,112,PRC,Diplomatic solutions,article,2019-01-03,,"Deter adversary aggression, provocation, or coercion",Increase regional stability,
6076,32421,1909e6e7-6ea2-4ef7-be0d-9aadd7c6ace0,2019,1,Indonesian,111,,,,,,,,
6077,32422,d01cb553-928c-46cc-97cf-ee3a6fe0a4c9,2019,1,Indonesian,111,VEO,Tolerance,article,2015-09-10,,Impede the spread of extremist ideology in the AOR,,
6078,32423,5acc4719-7530-4127-b3e7-ae2465115c68,2019,1,Indonesian,110,VEO,Regional Cooperation,article,2018-12-17,,Increase regional stability,,
6079,32424,94619f88-802d-4ba2-b19d-179af459b3cf,2019,1,Indonesian,110,VEO,VEO Recruitment,article,2018-08-28,,Reduce effectiveness of VEO recruiting efforts,,
6080,32425,6624ddde-d212-4ccb-bb8e-abf6b39845cb,2019,1,Indonesian,109,VEO,None,about,2015-02-28,,,,
6081,32426,3f0b7f3f-5eb4-4cfa-b006-7fa91d28dd70,2019,1,Indonesian,108,VEO,Anti-Crime,article,2018-12-21,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
6082,32427,9587b9ad-1bd3-44c8-acd2-f399a8eff05b,2019,1,Indonesian,108,VEO,Human Rights,article,2018-07-30,,Impede the spread of extremist ideology in the AOR,,
6083,32428,b177c9b5-61a0-43b9-939b-977f7a1482c9,2019,1,Indonesian,108,VEO,Human Rights,article,2016-12-26,,Impede the spread of extremist ideology in the AOR,,
6084,32429,55890608-5701-496c-b767-5839ade144d0,2019,1,Indonesian,107,,,,,,,,
6085,32430,09b75585-e87e-4177-8f49-49b63b8f9698,2019,1,Indonesian,106,VEO,SESI,article,2018-09-27,,None,,
6086,32431,6ee835f8-29d7-4219-a247-8c840b18c4af,2019,1,Indonesian,104,VEO,VEO Family Impact,article,2019-03-13,,Reduce effectiveness of VEO recruiting efforts,,
6087,32432,af665030-ecee-445a-b0ab-cd58e6040702,2019,1,Indonesian,104,VEO,Human Rights,article,2018-11-16,,Impede the spread of extremist ideology in the AOR,,
6088,32433,c453302e-4d62-46d6-b4cd-b6ebbcbb8501,2019,1,Indonesian,104,VEO,SESI,article,2018-10-01,,None,,
6089,32434,180e70e4-f4f7-4f53-b331-f2c1e67f6672,2019,1,Indonesian,103,VEO,Rule of Law,article,2018-09-21,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
6090,32435,d17efd6c-c6d7-4a32-a32e-3f082974caa6,2019,1,Indonesian,102,VEO,VEO Ideology,article,2015-07-17,,Reduce support for radical Islam and terrorism,,
